"Jahr","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2019,196,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",15
2019,196,"11901","Köschenrüti",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,197,"11902","Schwandenholz",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",61
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",251
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,198,"11903","Felsenrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",34
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",13
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,199,"11904","Höhenring",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,200,"11905","Ausserdorfstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",129
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,201,"11906","Eichrain",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",4
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",77
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,202,"11907","Ettenfeld",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,203,"11908","Grünhaldenstrasse",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",1,"Öffentliche Hand",380
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",3,"Übrige private Gesellschaften",139
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",4,"Natürliche Personen",14
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",1,"Öffentliche Hand",0
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",3,"Übrige private Gesellschaften",411
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",4,"Natürliche Personen",0
2019,204,"11909","Leutschenbach",119,"119","Seebach",11,"11","Kreis 11","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,205,"12101","Hagenholz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",4
2019,206,"12102","Dreispitz",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,207,"12103","Auzelg",121,"121","Saatlen",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,208,"12201","Tulpenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",22
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,209,"12202","Bocklerstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",17
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,210,"12203","Auhof",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",266
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",14
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,211,"12204","Schürgistrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",3
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,212,"12205","Roswiesenstrasse",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",109
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,213,"12301","Kronwiesenstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,214,"12302","Hirzenbachstrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",84
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",14
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",79
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,215,"12303","Mattenhof",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",1,"Öffentliche Hand",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",4,"Natürliche Personen",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",1,"Öffentliche Hand",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",3,"Übrige private Gesellschaften",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",4,"Natürliche Personen",0
2019,216,"12304","Probsteistrasse",123,"123","Hirzenbach",12,"12","Kreis 12","Im Bau","6703",5,"Im Stockwerkeigentum",0
